Order,Text_title,sound,morphemes,Gloss,Category
1406.0,lm3rof,muħmmad,[muħmmad],[muħmmad],N
1407.0,lm3rof,i,[i],[to],
1408.0,lm3rof,wmχχar,[w-mχχar],[MSCS-thief],N
1409.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1410.0,lm3rof,hati,[hati],[actually],
1411.0,lm3rof,nkkni,[nkkni],[we:M],
1412.0,lm3rof,a,[ad],[AD:Comp],
1413.0,lm3rof,ra,[rad],[RAD],
1414.0,lm3rof,jg,[i-g],[3MS-be:ao],V
1415.0,lm3rof,imχχarn,i-mχχar-n,[MPFS-thief],N
1416.0,lm3rof,iʁ,[iʁ],[if],
1417.0,lm3rof,a,[ar],[AR],
1418.0,lm3rof,nttsamaħ,[n-tt-samaħ],[1P-forgive:Impf],V
1419.0,lm3rof,i,[i],[to],
1420.0,lm3rof,jmχχarn,[i-mχχar-n],[MPCS-thief],N
1421.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1422.0,lm3rof,i!rbbi,[i!rbbi],[Please],N
1423.0,lm3rof,awddi,[awddi],[awddi],
1424.0,lm3rof,a,[a],[Voc],
1425.0,lm3rof,j,[j],[epen],
1426.0,lm3rof,amʁar,[a-mʁar],[MSFS-Community leader],N
1427.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1428.0,lm3rof,awa,[awa],[so],
1429.0,lm3rof,hatinn,[ha-t-inn],[presentative-3MS-deic],
1430.0,lm3rof,nsamħ,[n-samħ],[1P-forgive:pf],V
1431.0,lm3rof,as,[a-s],[dat:3S],
1432.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1433.0,lm3rof,tamʁart,[ta-mʁar-t],[FSFS:woman],N
1434.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1435.0,lm3rof,i!rbbi,[i!rbbi],[Please],N
1436.0,lm3rof,awddi,[awddi],[awddi],
1437.0,lm3rof,a,[a],[Voc],
1438.0,lm3rof,j,[j],[epen],
1439.0,lm3rof,amʁar,[a-mʁar],[MSFS-Community leader],N
1440.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1441.0,lm3rof,!ħorma,[!ħorma],[FS:mercy],N
1442.0,lm3rof,nk,[n-k],[PossDet:2MS],
1443.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1444.0,lm3rof,iwi,[iwi],[MS:son],
1445.0,lm3rof,ħnna,[ħnna],cherished,N
1446.0,lm3rof,ur,[ur],[neg],
1447.0,lm3rof,riʁ,[ri-ʁ],[want:pf-1S],V
1448.0,lm3rof,at,[ad],[AD:Comp],
1449.0,lm3rof,t,[t],[obj:3MS],
1450.0,lm3rof,inn,[inn],[deic],
1451.0,lm3rof,ttmnadʁ,[tt-mnad-ʁ],[watch:Impf-1S],V
1452.0,lm3rof,ʁ,[ʁ],[in],
1453.0,lm3rof,lħabs,[l-ħabs],[the jail],N
1454.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1455.0,lm3rof,hati,[hati],[actually],
1456.0,lm3rof,kmmi,[kmmi],[you:FS],N
1457.0,lm3rof,a,[a],[Voc],
1458.0,lm3rof,χalti,[χalti],[aunt],N
1459.0,lm3rof,iʒʒu,[iʒʒu],[Ijjou],
1460.0,lm3rof,a,[ad],[AD:Comp],
1461.0,lm3rof,jttarun,[i-tt-aru-n],[3MS-bear:Impf-partic],V
1462.0,lm3rof,i-mχχar-n,[i-mχχar-n],[MPFS-thief],N
1463.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1464.0,lm3rof,is,[is],[Interr],
1465.0,lm3rof,jadlli,[jadlli],[anyway],
1466.0,lm3rof,raj,[rad],[RAD],
1467.0,lm3rof,am,[a-m],[dat:2FS],
1468.0,lm3rof,t,[t],[Obj:3MS],
1469.0,lm3rof,kksʁ,[kks-ʁ],[take away:ao-1S],V
1470.0,lm3rof,at,[ad],[AD:comp],
1471.0,lm3rof,t,[t],[Obj:3MS],
1472.0,lm3rof,awiʁ,[awi-ʁ],[take away:ao-1S],V
1473.0,lm3rof,s,[s],[to],
1474.0,lm3rof,lħabs,[l-ħabs],[the jail],N
1475.0,lm3rof,ula,[ula],[and],
1476.0,lm3rof,at,[ad],[AD:comp],
1477.0,lm3rof,t,[t],[Obj:3MS],
1478.0,lm3rof,inn,[inn],[deic],
1479.0,lm3rof,gis,[gi-s],[in-3MS],
1480.0,lm3rof,flʁ,[fl-ʁ],[leave:ao-1S],V
1481.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1482.0,lm3rof,i,[i],[to],
1483.0,lm3rof,jwi,[iwi],[MSCS:son],N
1484.0,lm3rof,s,[s],[PossDet:3S],
1485.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1486.0,lm3rof,awa,[awa],[so],
1487.0,lm3rof,zajd,[zajd],[go ahead:Imper:2S],V
1488.0,lm3rof,a,[a],[Voc],
1489.0,lm3rof,l!mzʁob,[l-!mzʁob],[MS:unthankful],N
1490.0,lm3rof,a,[ad],[AD:comp],
1491.0,lm3rof,fll,[fll],[on],
1492.0,lm3rof,ak,[a-k],[dat:2MS],
1493.0,lm3rof,i!sχt,[i-!sχt],[3MS-damn:ao],V
1494.0,lm3rof,i!rbbi,[i!rbbi],[Please],N
1495.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1496.0,lm3rof,amin,[amin],[Amen],
1497.0,lm3rof,aʃku,[aʃku],[because],
1498.0,lm3rof,ħtta,[ħtta],[too],
1499.0,lm3rof,nkki,[nkki],[me],N
1500.0,lm3rof,ur,[ur],[neg],
1501.0,lm3rof,riʁ,[ri-ʁ],[want:pf-1S],V
1502.0,lm3rof,arwass,[arwass],[MSFS:Hell],N
1503.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1504.0,lm3rof,i!rbbi,[i!rbbi],[Please],N
1505.0,lm3rof,a,[a],[Voc],
1506.0,lm3rof,jwi,[iwi],[MS:son],N
1507.0,lm3rof,fkiʁ,[fki-ʁ],[give:pf-1S],V
1508.0,lm3rof,ak,[a-k],[dat:2MS],
1509.0,lm3rof,!rrda,[!rrda],[MS:blessing],N
1510.0,lm3rof,a,[ad],[AD:Comp],
1511.0,lm3rof,sul,[sul],[more],
1512.0,lm3rof,ur,[ur],[neg],
1513.0,lm3rof,[tttakwrt],[t-tt-akwr-t],[2S-steal:Impf:2S],V
1514.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1515.0,lm3rof,ʕli,[ʕli],[Ali],N
1516.0,lm3rof,mat,[mad],[Interr:what],
1517.0,lm3rof,ttinin,[t-tt-ini-n],[3MP-say:impf-3MP],V
1518.0,lm3rof,ʁwi,[ʁ-wi],[DemPron:MP],
1519.0,lm3rof,nn,[nn],[deic],
1520.0,lm3rof,ʁ,[ʁ],[in],
1521.0,lm3rof,imi,[imi],[MS:mouth],N
1522.0,lm3rof,n,[n],[of],
1523.0,lm3rof,tmzgida,[t-mzgid-a],[FSCS-mosque],N
1524.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1525.0,lm3rof,ʁwi,[ʁ-wi],[DemPron:MP],
1526.0,lm3rof,nn,[nn],[deic],V
1527.0,lm3rof,i,[n],[of],
1528.0,lm3rof,jmi,[imi],[MS:mouth],N
1529.0,lm3rof,n,[n],[of],
1530.0,lm3rof,tmzgida,[t-mzgid-a],[FSCS-mosque],N
1531.0,lm3rof,ħaqqan,[ħaqqan],[maybe],
1532.0,lm3rof,is,[is],[Comp],
1533.0,lm3rof,nnan,[nna-n],[say:pf-3MP],
1534.0,lm3rof,ran,[ra-n],[want:pf-3MP],V
1535.0,lm3rof,ad,[ad],[AD:Comp],
1536.0,lm3rof,d,[d],[Deic],
1537.0,lm3rof,kkin,[kki-n],[pass through:ao-3MP],V
1538.0,lm3rof,ammas,[ammas],[into],N
1539.0,lm3rof,n,[n],[of],
1540.0,lm3rof,dar,[dar],[at chez],
1541.0,lm3rof,blla,[blla],[Bella],N
1542.0,lm3rof,u,[u],[son of],
1543.0,lm3rof,ʕli,[ʕli],[Ali],N
1544.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1545.0,lm3rof,hati,[hati],[actually],
1546.0,lm3rof,ra,[rad],[RAD],
1547.0,lm3rof,jskr,[i-skr],[3MS-do:ao],V
1548.0,lm3rof,tamʁra,[ta-mʁra],[FSFS-wedding],N
1549.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1550.0,lm3rof,i,[i],[to],
1551.0,lm3rof,mi,[mi],[whom],
1552.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1553.0,lm3rof,i,[i],[to],
1554.0,lm3rof,jlli,[illi],[FS:daughter],N
1555.0,lm3rof,s,[s],[PossDet:3S],
1556.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1557.0,lm3rof,ma,[man],[Inter],
1558.0,lm3rof,mi,[mi],[who],
1559.0,lm3rof,stt,[stt],[Obj:3FS],
1560.0,lm3rof,ifka,[i-fka],[3MS-give:pf],V
1561.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1562.0,lm3rof,iwi,[iwi],[MS:son],N
1563.0,lm3rof,s,[s],[PossDet:3S],
1564.0,lm3rof,n,[n],[of],
1565.0,lm3rof,umzil,[u-mzil],[MSCS-smith],N
1566.0,lm3rof,ar,[ar],[AR],
1567.0,lm3rof,a,[ad],[AD:Comp],
1568.0,lm3rof,stt,[stt],[Obj:3FS],
1569.0,lm3rof,jawi,[i-awi],[3MS-marry:pf],V
1570.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1571.0,lm3rof,a!llah,[a!llah],[O Allah],N
1572.0,lm3rof,awddi,[awddi],[awddi],
1573.0,lm3rof,hann,[ha-nn],[presentative-deic],
1574.0,lm3rof,iwi,[iwi],[MS:son],N
1575.0,lm3rof,s,[s],[PossDet:3S],
1576.0,lm3rof,n,[n],[of],
1577.0,lm3rof,umzil,[u-mzil],[MSCS:smith],N
1578.0,lm3rof,ħtta,[ħtta],[too],
1579.0,lm3rof,ntta,[ntta],[him],
1580.0,lm3rof,rat,[rad],[RAD],
1581.0,lm3rof,t,[t],[Obj:3MS],
1582.0,lm3rof,nit,[nit],[soon],
1583.0,lm3rof,awin,[awi-n],[take:ao-3MP],V
1584.0,lm3rof,s,[s],[to],
1585.0,lm3rof,lħbs,[l-ħbs],[the-jail],N
1586.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1587.0,lm3rof,maχχ,[maχχ],[why],
1588.0,lm3rof,ma,[mad],[Interr:what],
1589.0,lm3rof,jskr,[i-skr],[3MS-do:pf],V
1590.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1591.0,lm3rof,walajnni,[walajnni],[but],
1592.0,lm3rof,awddi,[awddi],[awddi],
1593.0,lm3rof,ħtta,[ħtta],[too],
1594.0,lm3rof,kiji,[kiji],[you:MS],N
1595.0,lm3rof,a,[a],[Voc],
1596.0,lm3rof,muħmmad,[muħmmad],[muħmmad],N
1597.0,lm3rof,hati,[hati],[actually],
1598.0,lm3rof,ħaqqan,[ħaqqan],[maybe],
1599.0,lm3rof,jut,[i-ut],[3MS-beat:pf],V
1600.0,lm3rof,inna,[inna],[FS:mother],V
1601.0,lm3rof,s,[s],[PossDet:3S],
1602.0,lm3rof,iluħ,[i-luħ],[3MS-throw:pf],V
1603.0,lm3rof,nn,[nn],[deic],
1604.0,lm3rof,kullu,[kullu],[all],
1605.0,lm3rof,bulhmum,[bu-l-hmum],[MS:careworn],N
1606.0,lm3rof,ns,[n-s],[PossDet:3S],
1607.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1608.0,lm3rof,hann,[ha-nn],[presentative-deic],
1609.0,lm3rof,baba,[baba],[father],N
1610.0,lm3rof,s,[s],[PossDet:3S],
1611.0,lm3rof,i!rza,[i-!rza],[3MS-broke:pf],V
1612.0,lm3rof,a!dar,[a-!dar],[MSFS-foot],N
1613.0,lm3rof,ns,[n-s],[PossDet:3S],
1614.0,lm3rof,ula,[ula],[too],
1615.0,lm3rof,ntta,[ntta],[him],N
1616.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1617.0,lm3rof,a!latif,[a-!latif],[merciful God],N
1618.0,lm3rof,ad,[ad],[AD:Comp],
1619.0,lm3rof,aʁ,[a-ʁ],[dat:1P],
1620.0,lm3rof,inʒʒa,[i-nʒʒa],[3MS-protect:pf],V
1621.0,lm3rof,!rbbi,[!rbbi],[MS:God],N
1622.0,lm3rof,ʁ,[ʁ],[from],
1623.0,lm3rof,ma,[mad],[Pron:what],
1624.0,lm3rof,jkkatn,[i-kkat-n],[3MS-beat:Impf-partic],V
1625.0,lm3rof,lwalidajn,[l-walidajn],[FP:parents],N
