Order,Titre_Texte,SOUND,MORPHEMES,M-GLOSS,CATEGORY
1461.0,lHrb,riʁ,[ri-ʁ],[want:ao-1S],V
1462.0,lHrb,lmal,[l-mal],[money],N
1463.0,lHrb,ur,[ur],[neg],
1464.0,lHrb,riʁ,[ri-ʁ],[want:ao-1S],V
1465.0,lHrb,ddunit,[ddunit],[life],N
1466.0,lHrb,nkki,[nkki],[1S:me],
1467.0,lHrb,azzan,[azzan],[child],N
1468.0,lHrb,ad,[a-d],[DemDet-Deic:this] ,
1469.0,lHrb,ad,[ad],[AD:Comp],
1470.0,lHrb,!ttafʁ,[!ttaf-ʁ],[win:pf-1S],V
1471.0,lHrb,waħdat,[waħdat],[alone],
1472.0,lHrb,ad,[ad],[AD:Comp],
1473.0,lHrb,nʁʁ,[nʁ-ʁ],[kill:Impf-1S],V
1474.0,lHrb,iwis,[iwi-s],[son-poss 3S],
1475.0,lHrb,ʁd,[ʁd],[or],
1476.0,lHrb,nkki,[nkki],[1S:me],
1477.0,lHrb,ajlliʁ,[ajlliʁ],[until],
1478.0,lHrb,as,[a-s],[a-s],
1479.0,lHrb,sul,[sul],[not yet],
1480.0,lHrb,isllm,[i-sllm],[3MS-greet:pf],V
1481.0,lHrb,ʁ,[ʁ],[to],
1482.0,lHrb,lhri,[l-hri],[the shop],N
1483.0,lHrb,ula,[ula],[or],
1484.0,lHrb,mag,[mad],[mad],
1485.0,lHrb,gis,[gi-s],[loc:3MS],
1486.0,lHrb,illan,[i-lla-n],[3MS-be-n:partic],V
1487.0,lHrb,afadd,[afadd],[so that],
1488.0,lHrb,a,[ad],[AD:Comp],
1489.0,lHrb,jas,[i-a-s],[to-dat-3S],
1490.0,lHrb,ur,[ur],[neg],
1491.0,lHrb,tnʁ,[t-nʁ],[3FS-kill:ao],
1492.0,lHrb,iwis,[iwi-s],[son-3S],N
1493.0,lHrb,ntta,[ntta],[3MS:he/him],
1494.0,lHrb,New_Sentence,New_Sentence,New_Sentence,
1495.0,lHrb,tiwrrid,[t-i-wrri-d],[3FS-return:pf-deic],V
1496.0,lHrb,t!rzm,[t-!rzm],[3FS-release:pf],V
1497.0,lHrb,i,[i],[i],
1498.0,lHrb,ʁwalli,[ʁ-wa-lli],[DemPronMS-Deic:this one],
1499.0,lHrb,ʁ,[ʁ],[into],
1500.0,lHrb,lħbs,[l-ħbs],[the-jail],N
1501.0,lHrb,tawi,[t-awi],[3FS-bring:pf],V
1502.0,lHrb,lhri,[l-hri],[the shop],N
1503.0,lHrb,nttat,[ntta-t],[3FS:she/her],
1504.0,lHrb,d,[d],[and],
1505.0,lHrb,ʃamχannaʃ,[ʃamχannaʃ],[ʃamχannaʃ],
1506.0,lHrb,ann,[a-nn],[DemDet-Deic:that],
1507.0,lHrb,tzznz,[t-ss-nz],[3FS-caus-sell:pf],V
1508.0,lHrb,lhri,[l-hri],[the shop],N
1509.0,lHrb,tini,[t-ini],[2FS-say:pf],V
1510.0,lHrb,jas,[i-a-s],[to-dat-3S],
1511.0,lHrb,nkkni,[nkkni],[nkkni],
1512.0,lHrb,ra,[ra],[ra],
1513.0,lHrb,kullu,[kullu],[all],
1514.0,lHrb,nffaʁ,[n-ffaʁ],[1P-go out:pf],V
1515.0,lHrb,tamazirt,[ta-mazir-t],[MFSS-country],N
1516.0,lHrb,ad,[ad],[AD:Comp],
1517.0,lHrb,tawi,[t-awi],[3FS-bring:ao],V
1518.0,lHrb,t,[t],Obj:3S],
1519.0,lHrb,ar,[ar],[AR],
1520.0,lHrb,iχf,[iχf],[head],N
1521.0,lHrb,n,[n],[n],
1522.0,lHrb,ddrb,[ddrb],[street],N
1523.0,lHrb,tini,[t-ini],[2FS-say:pf],V
1524.0,lHrb,jas,[i-a-s],[to-dat-3S],
1525.0,lHrb,ar,[ar],[AR],
1526.0,lHrb,sri,[sr-i],[to-1S],
1527.0,lHrb,ttqql,[ttqql],[wait:Impf],V
1528.0,lHrb,ʁi,[ʁi],[deic],
1529.0,lHrb,tflt,[t-fl-t],[2S-leave:ao],V
1530.0,lHrb,ʁinn,[ʁi-nn],[deic],
1531.0,lHrb,ig,[i-g],[3MS-be:ao],V
1532.0,lHrb,igʒdi,[i-gʒdi],[i-gʒdi],
1533.0,lHrb,ʁiklli,[ʁiklli],[ʁiklli],
1534.0,lHrb,ftun,[ftu-n],[go away:pf-3PM],V
1535.0,lHrb,as,[a-s],[dat-3S],
1536.0,lHrb,irdn,[ird-n],[wheat:P],N
1537.0,lHrb,ikkd,[i-kk-d],[3MS-come from:pf-deic],V
1538.0,lHrb,anu,[anu],[a well],N
1539.0,lHrb,ula,[ula],[or],
1540.0,lHrb,lħbs,[l-ħbs],[the-jail],N
1541.0,lHrb,jini,[i-ini],[3MS-say:ao],V
1542.0,lHrb,d,[d],[and],
1543.0,lHrb,ugajju,[u-gajju],[SMCS-head],N
1544.0,lHrb,ns,[n-s],[PossDet:3S],
1545.0,lHrb,u!llah,[u-!llah],[by God],N
1546.0,lHrb,a,[ad],[AD:Comp],
1547.0,lHrb,sar,[sar],[sar],
1548.0,lHrb,zwar,[zwar],[first],
1549.0,lHrb,ssnʁ,[ssn-ʁ],[know:pf-1S],V
1550.0,lHrb,nkki,[nkki],[1S:me],
1551.0,lHrb,lħrb,[l-ħrb],[the war-],N
1552.0,lHrb,ad,[a-d],[DemDet-Deic:this] ,
1553.0,lHrb,n,[n],[n],
1554.0,lHrb,tmʁarin,[t-mʁar-in],[PFCS-woman],N
1555.0,lHrb,imanik,[imanik],[how it is],
1556.0,lHrb,a,[ad],[AD:Comp],
1557.0,lHrb,jga,[i-ga],[3MS-be:pf],V
1558.0,lHrb,New_Sentence,New_Sentence,New_Sentence,
1559.0,lHrb,iddu,[i-ddu],[3MS-go:ao],V
1560.0,lHrb,ar,[ar],[AR],
1561.0,lHrb,jaqqra,[i-aqqra],[3MS-learn:ao],V
1562.0,lHrb,lħrubat,[l-ħrub-at],[the-war-P],N
1563.0,lHrb,nsnt,[ns-n-t],[ns-n-t],
1564.0,lHrb,jat,[jat],[one:F],
1565.0,lHrb,lmudda,[l-mudda],[the-duration],N
1566.0,lHrb,ukan,[ukan],[just],
1567.0,lHrb,ar,[ar],[AR],
1568.0,lHrb,bdda,[bdda],[always],
1569.0,lHrb,flas,[fla-s],[fla-s],
1570.0,lHrb,tzzraj,[t-zzraj],[3FS-pass:Impf],V
1571.0,lHrb,ja,[ja],[ja],
1572.0,lHrb,t,[t],[t],
1573.0,lHrb,tfruχt,[t-fruχ-t],[FSCS:girl],N
1574.0,lHrb,ar,[ar],[AR],
1575.0,lHrb,jan,[jan],[one],
1576.0,lHrb,wass,[w-ass],[SMCS-day],N
1577.0,lHrb,tini,[t-ini],[2FS-say:pf],V
1578.0,lHrb,jas,[i-a-s],[to-dat-3S],
1579.0,lHrb,ssalamuʕalajkum,[ssalamuʕalajkum],[peace on you],N
1580.0,,New_Sentence,New_Sentence,New_Sentence,
1581.0,lHrb,inna,[i-nna],[3MS-say:pf],V
1582.0,lHrb,jas,[i-a-s],[to-dat-3S],
1583.0,lHrb,ʕlijkumssalam,[ʕlijkumssalam],[peace on you],
1584.0,lHrb,tafruχt,[ta-fruχ-t],[FFSS:girl],N
1585.0,lHrb,t!drrf,[t-!drrf],[3FS-bekind],V
1586.0,,New_Sentence,New_Sentence,New_Sentence,
1587.0,lHrb,tnna,[t-nna],[2FS-say:pf],V
1588.0,lHrb,jas,[i-a-s],[to-dat-3S],
1589.0,lHrb,awddi,[awddi],[Interjection],
1590.0,lHrb,mat,[mad],[what],
1591.0,lHrb,taqrat,[t-aqra-t],[2S-learn:ao],V
1592.0,,New_Sentence,New_Sentence,New_Sentence,
1593.0,lHrb,inna,[i-nna],[3MS-say:pf],V
1594.0,lHrb,jas,[i-a-s],[to-dat-3S],
1595.0,lHrb,nkki,[nkki],[1S:me],
1596.0,lHrb,ar,[ar],[AR],
1597.0,lHrb,aqraʁ,[aqra-ʁ],[learn:Impf-1S],
1598.0,lHrb,lħrb,[l-ħrb],[MFSS war],N
1599.0,lHrb,n,[n],[n],
1600.0,lHrb,tmʁarin,[t-mʁar-in],[PFCS-woman],N
1601.0,,New_Sentence,New_Sentence,New_Sentence,
1602.0,lHrb,tnna,[t-nna],[2FS-say:pf],V
1603.0,lHrb,jas,[i-a-s],[to-dat-3S],
1604.0,lHrb,urta,[urta],[not yet],
1605.0,lHrb,t,[t],[t],
1606.0,lHrb,ʒʒu,[ʒʒu],[never],
1607.0,lHrb,tʁrit,[t-ʁri-t],[2S-learn:pf],V
1608.0,,New_Sentence,New_Sentence,New_Sentence,
1609.0,lHrb,inna,[i-nna],[3MS-say:pf],V
1610.0,lHrb,jas,[i-a-s],[to-dat-3S],
1611.0,lHrb,uhu,[uhu],[no],
1612.0,,New_Sentence,New_Sentence,New_Sentence,
1613.0,lHrb,tnna,[t-nna],[2FS-say:pf],V
1614.0,lHrb,jas,[i-a-s],[to-dat-3S],
1615.0,lHrb,awa,[awa],[so],
1616.0,lHrb,kmml,[kmml],[finish:Imper:2S],V
1617.0,lHrb,t,[t],[Obj:3S],
1618.0,lHrb,New_Sentence,New_Sentence,New_Sentence,
1619.0,lHrb,ar,[ar],[AR],
1620.0,lHrb,ass,[ass],[day],
1621.0,lHrb,llit,[lli-t],[lli-t],
1622.0,lHrb,iħudda,[i-ħudda],[3MS-get to the end:pf],V
1623.0,lHrb,ttnna,[tt-nna],[2FS-say:pf],V
1624.0,lHrb,jas,[i-a-s],[to-dat-3S],
1625.0,lHrb,tħudditt,[t-ħuddi-tt],[2S-get to the end:ao],V
1626.0,,New_Sentence,New_Sentence,New_Sentence,
1627.0,lHrb,inna,[i-nna],[3MS-say:pf],V
1628.0,lHrb,jas,[i-a-s],[to-dat-3S],
1629.0,lHrb,ħuddiʁ,[ħuddi-ʁ],[get to the end-1S],V
1630.0,lHrb,t,[t],[Obj:3S],
1631.0,,New_Sentence,New_Sentence,New_Sentence,
1632.0,lHrb,tnna,[t-nna],[2FS-say:pf],V
1633.0,lHrb,jas,[i-a-s],[to-dat-3S],
1634.0,lHrb,lliʁ,[lliʁ],[RelPro],
1635.0,lHrb,kullu,[kullu],[all],
1636.0,lHrb,tʁrit,[t-ʁri-t],[2S-learn:pf],V
1637.0,lHrb,lħrubat,[l-ħrub-at],[the-war-P],N
1638.0,lHrb,n,[n],[n],
1639.0,lHrb,tmʁarin,[t-mʁar-in],[PFCS-woman],N
1640.0,lHrb,hati,[hati],[presentative],
1641.0,lHrb,ħtta,[ħtta],[even if],
1642.0,lHrb,nkki,[nkki],[1S:me],
1643.0,lHrb,ja,[ja],[some],
1644.0,lHrb,llʕadad,[ll-ʕadad],[number],N
1645.0,lHrb,ijrgazn,[i-j-rgaz-n],[of-PMCS-man],N
1646.0,lHrb,a,[ad],[AD:Comp],
1647.0,lHrb,ijji,[ijji],[dat:1S],
1648.0,lHrb,siggiln,[siggil-n],[ask for marriage-3MP],V
1649.0,lHrb,ur,[ur],[neg],
1650.0,lHrb,riʁ,[ri-ʁ],[want:ao-1S],V
1651.0,lHrb,a,[ad],[AD:Comp],
1652.0,lHrb,srsn,[sr-sn],[to-3P],
1653.0,lHrb,ttihlʁ,[ttihl-ʁ],[marry:pf-1S],V
1654.0,lHrb,ʁilad,[ʁilad],[deic],
1655.0,lHrb,kijji,[kijji],[2MS],
1656.0,lHrb,is,[is],[Interro],
1657.0,lHrb,i,[i],[to],
1658.0,lHrb,jji,[iji],[dat:1S],
1659.0,lHrb,trit,[t-ri-t],[2MS-want:ao],V
1660.0,lHrb,nʁ,[nʁ],[or],
1661.0,lHrb,uhu,[uhu],[no],
1662.0,,New_Sentence,New_Sentence,New_Sentence,
1663.0,lHrb,inna,[i-nna],[3MS-say:pf],V
1664.0,lHrb,jas,[i-a-s],[to-dat-3S],
1665.0,lHrb,a,[a],[voc],
1666.0,lHrb,bnti,[bnti],[my daughter],N
1667.0,lHrb,iʁ,[iʁ],[if],
1668.0,lHrb,i,[i],[to],
1669.0,lHrb,jji,[iji],[dat:1S],
1670.0,lHrb,trit,[t-ri-t],[2MS-want:ao],V
1671.0,lHrb,kmmi,[kmmi],[2FS],
1672.0,lHrb,riʁ,[ri-ʁ],[want:ao-1S],V
1673.0,lHrb,km,[km],[Obj:2FS],
1674.0,lHrb,ħtta,[ħtta],[even if],
1675.0,lHrb,nkki,[nkki],[1S:me],
1676.0,,New_Sentence,New_Sentence,New_Sentence,
1677.0,lHrb,tnna,[t-nna],[2FS-say:pf],V
1678.0,lHrb,jas,[i-a-s],[to-dat-3S],
1679.0,lHrb,walakin,[walakin],[walakin],
1680.0,lHrb,hati,[hati],[presentative],
1681.0,lHrb,ibbwa,[i-bbwa],[dat-father],N
1682.0,lHrb,ra,[ra],[ra],
1683.0,lHrb,srk,[sr-k],[to-2S:you],
1684.0,lHrb,ilʕb,[i-lʕb],[3MS-play:pf],V
1685.0,lHrb,rad,[rad],[RAD:Fut],
1686.0,lHrb,akt,[a-k-t],[Comp-2S-3S],
1687.0,lHrb,mlʁ,[ml-ʁ],[tell:pf-1S],V
1688.0,lHrb,2Sgo:ao,[2S-go:ao],[2S-go:ao],V
1689.0,lHrb,dars,[dar-s],[dat-3S],
1690.0,lHrb,tsigglt,[t-siggl-t],[2S-ask for marriage-2S],V
1691.0,lHrb,i,[i],[to],
1692.0,lHrb,jji,[iji],[dat:1S],
1693.0,lHrb,s,[s],[s],
1694.0,lHrb,ʁiklli,[ʁiklli],[ʁiklli],
1695.0,lHrb,igan,[i-ga-n],[3MS-be:pf-partic],V
1696.0,lHrb,lqanun,[l-qanun],[law],N
1697.0,lHrb,d,[d],[and],
1698.0,lHrb,!ʃʃraʕ,[!ʃʃraʕ],[justice],N
1699.0,,New_Sentence,New_Sentence,New_Sentence,
1700.0,lHrb,inna,[i-nna],[3MS-say:pf],V
1701.0,lHrb,jas,[i-a-s],[to-dat-3S],
1702.0,lHrb,waχχa,[waχχa],[even if],
1703.0,lHrb,ʁiknna,[ʁiknna],[ʁiknna],
1704.0,lHrb,kullu,[kullu],[all],
1705.0,lHrb,iʕdl,[i-ʕdl],[3MS-be good:pf],V
1706.0,,New_Sentence,New_Sentence,New_Sentence,
1707.0,lHrb,tnna,[t-nna],[2FS-say:pf],V
1708.0,lHrb,jas,[i-a-s],[to-dat-3S],
1709.0,lHrb,sir,[sir],[sir],
1710.0,lHrb,lkmnn,[lkm-nn],[get in:pf-3MP],V
1711.0,lHrb,bbwa,[bbwa],[father],N
1712.0,lHrb,hati,[hati],[presentative],
1713.0,lHrb,iga,[i-ga],[3MS-be:pf],V
1714.0,lHrb,ttaʒr,[ttaʒr],[trader],N
1715.0,lHrb,!mqqorn,[!mqqor-n],[grow:pf-3MS],V
1716.0,lHrb,ʁ,[ʁ],[at],
1717.0,lHrb,lmakan,[l-makan],[the place],N
1718.0,lHrb,iflani,[iflani],[unknown],N
1719.0,lHrb,tinit,[t-ini-t],[2FS-say:ao-],V
1720.0,lHrb,as,[a-s],[dat-3S],
1721.0,lHrb,awddi,[awddi],[Interjection],
1722.0,lHrb,ajji,[a-jji],[comp-dat 1S],
1723.0,lHrb,tft,[t-f-t],[2S-give:ao],V
1724.0,lHrb,taʁawsa,[taʁawsa],[thing],N
1725.0,lHrb,n,[n],[n],
1726.0,lHrb,!rbbi,[!rbbi],[God],N
1727.0,lHrb,hati,[hati],[presentative],
1728.0,lHrb,rad,[rad],[RAD:Fut],
1729.0,lHrb,ak,[a-k],[dat-2MS],
1730.0,lHrb,inna,[i-nna],[3MS-say:pf],V
1731.0,lHrb,illi,[illi],[daughter],N
1732.0,lHrb,tga,[t-ga],[3FS-be:pf],V
1733.0,lHrb,takuʃamt,[ta-kuʃam-t],[FFSS-a disabled in the lower limbs],N
1734.0,lHrb,tga,[t-ga],[3FS-be:pf],V
1735.0,lHrb,!tabukatt,[!ta-bukat-t],[FFSS-blind],N
1736.0,lHrb,tga,[t-ga],[3FS-be:pf],V
1737.0,lHrb,takuʒʒart,[ta-kuʒʒar-t],[FFSS-without arm],N
1738.0,lHrb,jak,[jak],[it is],
1739.0,lHrb,ʁila,[ʁila],[deic],
1740.0,lHrb,i!darn,[i-!dar-n],[PMFS-foot],N
1741.0,lHrb,inu,[in-u],[PossDet:1S] ,
1742.0,lHrb,hatni,[hat-ni],[presentative-3PM-deic],
1743.0,lHrb,tannit,[t-anni-t],[3S-see:pf],V
1744.0,lHrb,tn,[tn],[Obj-3PS],
1745.0,lHrb,aln,[aln],[eye:P],N
1746.0,lHrb,inu,[in-u],[PossDet:1S] ,
1747.0,lHrb,hatnti,[hat-nti],[presentative-3PF-deic],
1748.0,lHrb,ifassn,[i-fass-n],[PMFS-hand],N
1749.0,lHrb,inu,[in-u],[PossDet:1S] ,
1750.0,lHrb,jak,[jak],[it is],
1751.0,lHrb,tannit,[t-anni-t],[3S-observe:ao],V
1752.0,lHrb,tn,[tn],[Obj-3PM],
1753.0,lHrb,inna,[i-nna],[3MS-say:pf],V
1754.0,lHrb,jas,[i-a-s],[to-dat-3S],
1755.0,lHrb,anniʁ,[anni-ʁ],[see:pf-1SP],V
1756.0,lHrb,tn,[tn],[Obj 3MP],
1757.0,,New_Sentence,New_Sentence,New_Sentence,
1758.0,lHrb,tnna,[t-nna],[2FS-say:pf],V
1759.0,lHrb,jas,[i-a-s],[to-dat-3S],
1760.0,lHrb,awa,[awa],[so],
1761.0,lHrb,hati,[hati],[presentative],
1762.0,lHrb,rad,[rad],[RAD:Fut],
1763.0,lHrb,ak,[a-k],[dat-2MS],
1764.0,lHrb,kullu,[kullu],[all],
1765.0,lHrb,inna,[i-nna],[3MS-say:pf],V
1766.0,lHrb,!ʃʃurud,[!ʃʃurud],[P:condition],N
1767.0,lHrb,ad,[ad],[AD:Comp],
1768.0,lHrb,tinit,[t-ini-t],[2FS-say:ao-],V
1769.0,lHrb,as,[a-s],[dat-3S],
1770.0,lHrb,awddi,[awddi],[Interjection],
1771.0,lHrb,qblʁ,[qbl-ʁ],[accept:pf-1S],V
1772.0,lHrb,tt,[tt],[Obj:3S],
1773.0,lHrb,hati,[hati],[presentative],
1774.0,lHrb,ra,[ra],[ra],
1775.0,lHrb,ddik,[ddi-k],[in-2S],
1776.0,lHrb,iskr,[i-skr],[3MS-do:pf],V
1777.0,lHrb,jat,[jat],[one:F],
1778.0,lHrb,lmasala,[l-masala],[the-problem],N
1779.0,lHrb,ʁ,[ʁ],[in],
1780.0,lHrb,l!kiʁd,[l-!kiʁd],[marriage certificate],N
1781.0,lHrb,mas,[ma-s],[with what],
1782.0,lHrb,a,[ad],[AD:Comp],
1783.0,lHrb,jji,[iji],[dat:1S],
1784.0,lHrb,ur,[ur],[neg],
1785.0,lHrb,!tt!nurzumt,[!tt-!nurzum-t],[d 2-pron-release:Impf-2S],V
1786.0,lHrb,hati,[hati],[presentative],
1787.0,lHrb,iʁ,[iʁ],[if],
1788.0,lHrb,tqblt,[t-qbl-t],[2S-accept:pf],V
1789.0,lHrb,ra,[ra],[ra],
1790.0,lHrb,nmmiggir,[n-mmiggir],[1P-meet:Fut],V
1791.0,lHrb,aʃku,[aʃku],[because],
1792.0,lHrb,ʁikad,[ʁikad],[like this],
1793.0,lHrb,kas,[kas],[kas],
1794.0,lHrb,kullu,[kullu],[all],
1795.0,lHrb,mmziʁ,[mmzi-ʁ],[be young-1S],V
1796.0,lHrb,d,[d],[and],
1797.0,lHrb,ja,[ja],[some],
1798.0,lHrb,llʕadad,[ll-ʕadad],[number],N
1799.0,lHrb,n,[n],[of],
1800.0,lHrb,middn,[middn],[people],
1801.0,lHrb,ʁilad,[ʁilad],[deic],
1802.0,lHrb,iʁ,[iʁ],[if],
1803.0,lHrb,i,[i],[to],
1804.0,lHrb,jji,[iji],[dat:1S],
1805.0,lHrb,trit,[t-ri-t],[2MS-want:ao],V
1806.0,lHrb,!ʃʃurud,[!ʃʃurud],[P:condition],N
1807.0,lHrb,nna,[nna],[RelPro],
1808.0,lHrb,jak,[i-a-k],[to-dat-2MS],
1809.0,lHrb,i!dalb,[i-!dalb],[3MS-request:pf],V
1810.0,lHrb,bbwa,[bbwa],[father],N
1811.0,lHrb,at,[ad],[AD:Comp],
1812.0,lHrb,tn,[tn],[Obj:3PM],
1813.0,lHrb,tskrt,[t-skr-t],[2S-do:pf-2S],V
1814.0,,New_Sentence,New_Sentence,New_Sentence,
1815.0,lHrb,inna,[i-nna],[3MS-say:pf],V
1816.0,lHrb,jas,[i-a-s],[to-dat-3S],
1817.0,lHrb,anʃk,[anʃk],[a lot],
1818.0,lHrb,ann,[a-nn],[DemDet-Deic:that],
1819.0,lHrb,ag,[ad],[AD:Comp],
1820.0,lHrb,gis,[gi-s],[loc:3MS],
1821.0,lHrb,illan,[i-lla-n],[3MS-be-n:partic],V
1822.0,lHrb,New_Sentence,New_Sentence,New_Sentence,
1823.0,lHrb,iddu,[i-ddu],[3MS-go:ao],V
1824.0,lHrb,ilmma,[ilmma],[once again],
1825.0,lHrb,ar,[ar],[AR],
1826.0,lHrb,isaqqsa,[i-saqqsa],[3MS-ask:pf],V
1827.0,lHrb,ʁ,[ʁ],[to],
1828.0,lHrb,lħaʒʒ,[l-ħaʒʒ],[the pilgrim],N
1829.0,lHrb,ajlliʁ,[ajlliʁ],[until],
1830.0,lHrb,t,[t],[t],
1831.0,lHrb,jufa,[i-ufa],[3MS-find:pf],V
1832.0,lHrb,ʁ,[ʁ],[in],
1833.0,lHrb,lhri,[l-hri],[the shop],N
1834.0,lHrb,ilkm,[i-lkm],[3MS:arrive:pf],V
1835.0,lHrb,tinn,[t-inn],[Obj:3FS-deic],
1836.0,lHrb,jini,[i-ini],[3MS-say:ao],V
1837.0,lHrb,jas,[i-a-s],[to-dat-3S],
1838.0,lHrb,awddi,[awddi],[Interjection],
1839.0,lHrb,ʕla,[ʕla],[ʕla],
1840.0,lHrb,waʒhi,[waʒhi],[for face],N
1841.0,lHrb,llah,[llah],[Allah],N
1842.0,lHrb,lkarim,[l-karim],[the generous],N
1843.0,lHrb,!dalbʁak,[!dalb-ʁ-a-k],[ask:ao-1S-dat-2MS],V
1844.0,lHrb,taʁawsa,[taʁawsa],[thing],N
1845.0,lHrb,n,[n],[n],
1846.0,lHrb,!rbbi,[!rbbi],[God],N
1847.0,,New_Sentence,New_Sentence,New_Sentence,
1848.0,lHrb,inna,[i-nna],[3MS-say:pf],V
1849.0,lHrb,jas,[i-a-s],[to-dat-3S],
1850.0,lHrb,awddi,[awddi],[Interjection],
1851.0,lHrb,illi,[illi],[daughter],N
1852.0,lHrb,ur,[ur],[neg],
1853.0,lHrb,tgi,[t-gi],[2FS-be:pf],V
1854.0,lHrb,ma,[ma],[ma],
1855.0,lHrb,jak,[i-a-k],[to-dat-2MS],
1856.0,lHrb,akkaʁ,[akka-ʁ],[give:Impf-1S],V
1857.0,,New_Sentence,New_Sentence,New_Sentence,
1858.0,lHrb,inna,[i-nna],[3MS-say:pf],V
1859.0,lHrb,jas,[i-a-s],[to-dat-3S],
1860.0,lHrb,a,[a],[voc],
1861.0,lHrb,sidi,[sidi],[my lord],N
1862.0,lHrb,!dalbʁak,[!dalb-ʁ-a-k],[ask:ao-1S-dat-2MS],V
1863.0,lHrb,taʁawsa,[taʁawsa],[thing],N
1864.0,lHrb,n,[n],[n],
1865.0,lHrb,!rbbi,[!rbbi],[God],N
1866.0,,New_Sentence,New_Sentence,New_Sentence,
1867.0,lHrb,inna,[i-nna],[3MS-say:pf],V
1868.0,lHrb,jas,[i-a-s],[to-dat-3S],
1869.0,lHrb,illi,[illi],[daughter],N
1870.0,lHrb,tga,[t-ga],[3FS-be:pf],V
1871.0,lHrb,!ta!bukatt,[!ta-!bukat-t],[FFSS-blind],N
1872.0,lHrb,tga,[t-ga],[3FS-be:pf],V
1873.0,lHrb,takuʃamt,[ta-kuʃam-t],[FFSS-a disabled in the lower limbs],N
1874.0,lHrb,tga,[t-ga],[3FS-be:pf],V
1875.0,lHrb,takuʒʒart,[ta-kuʒʒar-t],[FFSS-mute],N
1876.0,lHrb,ur,[ur],[neg],
1877.0,lHrb,tgi,[t-gi],[2FS-be:pf],V
1878.0,lHrb,ma,[ma],[ma],
1879.0,lHrb,jak,[i-a-k],[to-dat-2MS],
1880.0,lHrb,akkaʁ,[akka-ʁ],[give:Impf-1S],V
1881.0,,New_Sentence,New_Sentence,New_Sentence,
1882.0,lHrb,inna,[i-nna],[3MS-say:pf],V
1883.0,lHrb,jas,[i-a-s],[to-dat-3S],
1884.0,lHrb,nkki,[nkki],[1S:me],
1885.0,lHrb,qblʁ,[qbl-ʁ,[accept:ao-1S],V
1886.0,lHrb,tt,[tt],[Obj:3FS],
1887.0,lHrb,d,[d],[and],
1888.0,lHrb,kullu,[kullu],[all],
1889.0,lHrb,!ʃʃurudnna,[!ʃʃurud],[P:condition],N
1890.0,lHrb,nna,[nna],[DemDet:That],
1891.0,lHrb,lli,[lli],[RelPro],
1892.0,lHrb,i,[i],[to],
1893.0,lHrb,jji,[iji],[dat:1S],
1894.0,lHrb,tnnit,[t-nni-t],[2S-tell:pf],V
1895.0,lHrb,ʁila,[ʁila],[deic],
1896.0,,New_Sentence,New_Sentence,New_Sentence,
1897.0,lHrb,inna,[i-nna],[3MS-say:pf],V
1898.0,lHrb,jas,[i-a-s],[to-dat-3S],
1899.0,lHrb,awddi,[awddi],[Interjection],
1900.0,lHrb,tnnit,[t-nni-t],[2S-tell:pf],V
1901.0,lHrb,i,[i],[to],
1902.0,lHrb,jji,[iji],[dat:1S],
1903.0,lHrb,taʁawsa,[taʁawsa],[thing],N
1904.0,lHrb,n,[n],[of],
1905.0,lHrb,!rbbi,[!rbbi],[God],N
1906.0,lHrb,jat,[jat],[jat],
1907.0,lHrb,tkklit,[tkklit],[tkklit],
1908.0,lHrb,tisssnat,[tiss snat],[FS:second],
1909.0,lHrb,tiss!kratt,[tiss !krad-t],[FS:third],
1910.0,lHrb,mlʁak,[ml-ʁ-a-k],[tell:pf-1S-dat 2S],V
1911.0,lHrb,!ʃʃurud,[!ʃʃurud],[P:condition],N
1912.0,lHrb,ns,[n-s],[PossDet:3S],
1913.0,lHrb,tqblttn,[t-qbl-tt-n],[2S-accept:pf-deic],V
1914.0,lHrb,walakin,[walakin],[walakin],
1915.0,lHrb,ʕla,[ʕla],[ʕla],
1916.0,lHrb,jan,[jan],[one:M],
1917.0,lHrb,!ʃʃrd,[!ʃʃrd],[condition],N
1918.0,lHrb,hann,[hann],[presentative],
1919.0,lHrb,illi,[illi],[daughter],N
1920.0,lHrb,ad,[ad],[AD:Comp],
1921.0,lHrb,as,[a-s],[a-s],
1922.0,lHrb,ur,[ur],[neg],
1923.0,lHrb,t!nnurzmt,[t-!nn-urzm-t],[2S-pron-release:ao-2S],V
1924.0,lHrb,as,[a-s],[dat-3S],
1925.0,lHrb,tt,[tt],[Obj:3FS],
1926.0,lHrb,ur,[ur],[neg],
1927.0,lHrb,tawi,[t-awi],[2S-bring:ao],V
1928.0,lHrb,t,[t],[Obj:3FS],
1929.0,lHrb,ʁass,[ʁ-ass],[Deic-day],N
1930.0,lHrb,a,[a-d],[DemDet-Deic:this] ,
1931.0,lHrb,!sbaħ,[!sbaħ],[morning],N
1932.0,lHrb,t!nnurzmt,[t-!nn-urzm-t],[2S-pron-release:ao],V
1933.0,lHrb,as,[a-s],[dat-3S],
1934.0,lHrb,i,[i],[to],
1935.0,lHrb,jjid,[iji-d],[dat-1S-deic],
1936.0,lHrb,ad,[ad],[AD:Comp],
1937.0,lHrb,i,[i],[to],
1938.0,lHrb,jji,[iji],[dat:1S],
1939.0,lHrb,ka,[ka],[ka],
1940.0,lHrb,tssazzalt,[t-ss-azzal-t],[2S-caus-retur:ap],V
